street_num,street_name,zip,emissions,property_type,system_size,cost,cost_reduced,break_even,energy_production,savings,emissions_reduction,trees
416,OCEAN AVENUE,11226,1060026.65,Multifamily Housing,42.02,252120,50676,6,49358,10365,33983,91
417,OCEAN AVENUE,11226,793421.63,Multifamily Housing,47.62,285720,57430,6,54771,11502,37710,101
446,OCEAN AVENUE,11226,781737.13,Multifamily Housing,45.04,270240,54318,6,50701,10647,34908,93
470,OCEAN AVENUE,11226,1632501,Multifamily Housing,90.85,522388,135356,7,106716,22410,73475,196
475,OCEAN AVENUE,11226,560591.44,Multifamily Housing,45.73,274380,55150,6,54276,11398,37369,100
485,OCEAN AVENUE,11226,342245.62,Multifamily Housing,39.7,258050,54578,7,45176,9487,31104,83
500,OCEAN AVENUE,11226,1054294.63,Multifamily Housing,67.08,402480,94887,7,78795,16547,54251,145
522,OCEAN AVENUE,11226,1519007.03,Multifamily Housing,37.89,246285,52089,6,44044,9249,30324,81
550,OCEAN AVENUE,11226,555520.81,Multifamily Housing,42.71,256260,51508,6,50691,10645,34901,93
555,OCEAN AVENUE,11226,1237653.09,Multifamily Housing,81.29,467418,116804,7,95487,20052,65743,175
575,OCEAN AVENUE,11226,957092.82,Multifamily Housing,53.04,318240,66456,6,62303,13084,42896,114
590,OCEAN AVENUE,11226,791327.24,Multifamily Housing,55.11,330660,70648,6,64734,13594,44570,119
591,OCEAN AVENUE,11226,191162.83,Multifamily Housing,46.84,281040,56489,6,53301,11193,36698,98
612,OCEAN AVENUE,11226,953212.68,Multifamily Housing,53.22,319320,66821,6,61212,12855,42145,112
630,OCEAN AVENUE,11226,1267150.94,Multifamily Housing,37.89,246285,52089,7,42653,8957,29367,78
681,OCEAN AVENUE,11226,1005021.31,Multifamily Housing,28.42,184730,39070,7,31992,6718,22027,59
734,OCEAN AVENUE,11226,788483.28,Multifamily Housing,42.97,257820,51822,6,49949,10489,34390,92
750,OCEAN AVENUE,11226,713834.76,Multifamily Housing,37.37,242905,51374,6,43896,9218,30223,81
755,OCEAN AVENUE,11226,1436465.96,Multifamily Housing,84.39,485243,122820,7,98095,20600,67539,180
770,OCEAN AVENUE,11226,928785.46,Multifamily Housing,30.48,198120,41902,6,35803,7519,24651,66
822,OCEAN AVENUE,11226,480607.73,Multifamily Housing,30.83,200395,42384,7,35460,7447,24414,65
832,OCEAN AVENUE,11226,232168.81,Office,61.05,366300,82676,6,71712,15059,49374,132
860,OCEAN AVENUE,11226,604309.11,Multifamily Housing,38.49,250185,52914,7,44270,9297,30480,81
1030,OCEAN AVENUE,11226,168433.17,Multifamily Housing,39.27,255255,53986,6,46128,9687,31759,85
1038,OCEAN AVENUE,11226,210938.29,Multifamily Housing,58.38,350280,77270,6,69290,14551,47706,127
1060,OCEAN AVENUE,11226,965338.11,Multifamily Housing,44.18,265080,53281,6,51896,10898,35730,95
25,PARADE PLACE,11226,764496.99,Multifamily Housing,52.61,315660,65585,6,61798,12978,42548,114
55,PARADE PLACE,11226,764166.29,Multifamily Housing,72.42,434520,105701,7,86840,18236,59790,160
100,PARKSIDE AVENUE,11226,376703.87,Multifamily Housing,80.28,461610,114843,7,92336,19390,63573,170
225,PARKSIDE AVENUE,11226,1448415.02,Multifamily Housing,99.37,571378,151890,7,116724,24512,80365,214
530,PARKSIDE AVENUE,11226,191361.24,Multifamily Housing,73.41,440460,107705,7,87129,18297,59988,160
535,PARKSIDE AVENUE,11226,30974.95,Multifamily Housing,75.09,450540,111107,7,87285,18330,60096,160
400,RUGBY ROAD,11226,681074.07,Multifamily Housing,51.49,308940,63317,6,61742,12966,42510,113
20,ST PAUL'S COURT,11226,744479.01,Multifamily Housing,41.16,246960,49639,6,47845,10047,32941,88
66,ST PAUL'S PLACE,11226,559489.13,Multifamily Housing,43.83,262980,52859,6,52021,10924,35817,96
1,TENNIS COURT,11226,798029.3,Multifamily Housing,47.79,286740,57635,6,55551,11666,38247,102
45,TENNIS COURT,11226,1022548.06,Multifamily Housing,48.31,289860,58262,6,56156,11793,38664,103
40,WOODRUFF AVENUE,11226,607748.32,Multifamily Housing,53.48,320880,67347,6,64129,13467,44153,118
100,WOODRUFF AVENUE,11226,1009011.68,Multifamily Housing,80.34,461955,114960,7,95354,20024,65651,175
9216,7 AVENUE,11228,1907770.18,K-12 School,525.71,2891405,955791,8,623953,131030,429594,1146
901,80 STREET,11228,989500.77,Multifamily Housing,60.39,362340,81340,6,69459,14586,47823,128
675,86 STREET,11228,668485.67,Multifamily Housing,43.57,261420,52545,6,51179,10748,35237,94
691,92 STREET,11228,17310542.49,Senior Care Facility,184.79,1062543,317658,8,217062,45583,149448,399
1610,AVENUE P,11229,1224050.57,Multifamily Housing,79.57,477420,120179,7,93466,19628,64352,172
1901,AVENUE P,11229,801843.29,Multifamily Housing,46.33,277980,55874,6,54421,11428,37469,100
2001,AVENUE P,11229,512177.93,Multifamily Housing,33.24,216060,45697,6,38638,8114,26603,71
1205,AVENUE R,11229,513875.49,Multifamily Housing,40.47,242820,48807,6,47043,9879,32389,86
1225,AVENUE R,11229,548443.97,Multifamily Housing,58.64,351840,77796,6,68881,14465,47425,127
1310,AVENUE R,11229,731185.14,Multifamily Housing,68.11,408660,96973,7,80005,16801,55084,147
1410,AVENUE S,11229,601112.4,Multifamily Housing,23.77,154505,32678,7,27049,5680,18623,50
1716,AVENUE T,11229,637995.74,Multifamily Housing,38.92,252980,53505,6,46193,9701,31804,85
1411,AVENUE V,11229,866769.43,Multifamily Housing,60.97,365820,82514,6,70872,14883,48796,130
2020,AVENUE V,11229,634534.48,Multifamily Housing,37.54,244010,51608,7,43177,9067,29728,79
3004,AVENUE V,11229,245859.52,Multifamily Housing,319.13,1755215,551435,8,370958,77901,255406,681
3105,AVENUE V,11229,2712854.27,Multifamily Housing,92.14,529805,137859,7,108231,22729,74518,199
1900,AVENUE W,11229,624657.77,Multifamily Housing,66.91,401460,94543,7,77776,16333,53549,143
2323,BATCHELDER STREET,11229,245859.52,Multifamily Housing,298.63,1642465,513382,8,347129,72897,239000,638
4190,BEDFORD AVENUE,11229,907003.79,Multifamily Housing,60.97,365820,82514,6,71618,15040,49309,132
2190,BRIGHAM STREET,11229,1381659.04,Multifamily Housing,112.98,649635,178302,7,132711,27869,91372,244
2212,BRIGHAM STREET,11229,4943822.13,Multifamily Housing,235.17,1293435,395584,8,273363,57406,188212,502
2220,BURNETT STREET,11229,3012242.02,Multifamily Housing,201.41,1107755,332917,7,239049,50200,164586,439
1745,EAST 12 STREET,11229,842452.44,Multifamily Housing,59.76,358560,80064,6,70928,14895,48834,130
1773,EAST 12 STREET,11229,552831.17,Multifamily Housing,54.42,326520,69251,6,64590,13564,44470,119
1800,EAST 12 STREET,11229,948428.65,Multifamily Housing,55.2,331200,70830,6,64165,13475,44178,118
1833,EAST 12 STREET,11229,974531.38,Multifamily Housing,58.13,348780,76763,6,68282,14339,47012,125
1855,EAST 12 STREET,11229,1137585.27,Multifamily Housing,57.95,347700,76399,6,67361,14146,46379,124
1877,EAST 12 STREET,11229,563832.24,Multifamily Housing,22.56,146640,31014,7,25672,5391,17675,47
2323,EAST 12 STREET,11229,922347.97,Multifamily Housing,72.85,437100,106571,7,87355,18345,60145,160
2355,EAST 12 STREET,11229,1394666.32,Multifamily Housing,139.01,799308,228816,7,164988,34647,113595,303
1625,EAST 13 STREET,11229,692141.27,Multifamily Housing,49.77,298620,60023,6,58462,12277,40251,107
1648,EAST 13 STREET,11229,532879.33,Multifamily Housing,35.13,228345,48295,6,41695,8756,28707,77
1735,EAST 13 STREET,11229,1122439.51,Multifamily Housing,62.6,375600,85815,6,72767,15281,50100,134
1755,EAST 13 STREET,11229,707287.03,Multifamily Housing,50.46,302760,61232,6,59272,12447,40809,109
1775,EAST 13 STREET,11229,461758.21,Multifamily Housing,31.6,205400,43442,6,36732,7714,25290,67
1776,EAST 13 STREET,11229,546922.78,Multifamily Housing,48.57,291420,58575,6,57052,11981,39281,105
1820,EAST 13 STREET,11229,1174204.05,Multifamily Housing,109.64,630430,171820,7,128788,27045,88671,237
1840,EAST 13 STREET,11229,948781.39,Multifamily Housing,101.01,580808,155073,7,119886,25176,82542,220
2365,EAST 13 STREET,11229,1333179.39,Multifamily Housing,103.51,595183,159924,7,121587,25533,83713,223
1730,EAST 14 STREET,11229,803761.31,Multifamily Housing,52.96,317760,66294,6,61561,12928,42385,113
1750,EAST 14 STREET,11229,708984.59,Multifamily Housing,38.41,249665,52804,6,44648,9376,30740,82
1770,EAST 14 STREET,11229,838903,Multifamily Housing,51.49,308940,63317,6,59852,12569,41209,110
1862,EAST 14 STREET,11229,307522.81,Multifamily Housing,29.71,193115,40844,7,33808,7100,23277,62
1815,EAST 17 STREET,11229,224695.14,Office,55.37,332220,71174,6,64362,13516,44314,118
1675,EAST 18 STREET,11229,604595.71,Multifamily Housing,42.71,256260,51508,6,50691,10645,34901,93
1717,EAST 18 STREET,11229,910972.11,Multifamily Housing,79.05,474300,119126,7,91888,19296,63265,169
1730,EAST 18 STREET,11229,978521.75,Multifamily Housing,30.14,195910,41435,6,35035,7357,24122,64
1745,EAST 18 STREET,11229,579286.64,Multifamily Housing,47.88,287280,57743,6,56828,11934,39126,104
1970,EAST 18 STREET,11229,1181369.08,Multifamily Housing,62.17,373020,84944,6,72267,15176,49756,133
2050,EAST 18 STREET,11229,683366.87,Multifamily Housing,45.38,272280,54728,6,52750,11077,36319,97
2222,EAST 18 STREET,11229,697123.72,Multifamily Housing,34.36,223340,47236,7,39520,8299,27210,73
1656,EAST 19 STREET,11229,620733.54,Multifamily Housing,34.1,221650,46879,6,40055,8412,27578,74
2245,EAST 19 STREET,11229,676929.38,Multifamily Housing,60.97,365820,82514,6,72364,15196,49823,133
2195,EAST 22 STREET,11229,802328.31,Multifamily Housing,56.58,339480,73625,6,67153,14102,46235,123
1525,EAST 26 STREET,11229,1051693.17,Multifamily Housing,69.49,416940,99767,7,82476,17320,56785,152
2265,GERRITSEN AVENUE,11229,1393497.87,Multifamily Housing,82.32,473340,118802,7,95689,20095,65882,176
1200,GRAVESEND NECK ROAD,11229,856892.72,Multifamily Housing,58.21,349260,76925,6,69088,14508,47567,127
1601,GRAVESEND NECK ROAD,11229,232609.73,Other,203.18,1117490,336203,8,236177,49597,162609,434
2134,HOMECREST AVENUE,11229,700937.72,Multifamily Housing,58.85,353100,78221,6,68407,14366,47099,126
2277,HOMECREST AVENUE,11229,1060842.36,Multifamily Housing,84.39,485243,122820,7,99128,20817,68250,182
2000,KINGS HIGHWAY,11229,581226.71,Multifamily Housing,27.99,181935,38479,7,32193,6761,22165,59
2020,KINGS HIGHWAY,11229,553558.69,Multifamily Housing,34.7,225550,47704,6,40335,8470,27771,74
2301,KINGS HIGHWAY,11229,1091861.4,Multifamily Housing,99.89,574368,152899,7,118557,24897,81627,218
2320,KINGS HIGHWAY,11229,608630.17,Multifamily Housing,58.04,348240,76581,6,66046,13870,45473,121
2410,KINGS HIGHWAY,11229,559819.82,Multifamily Housing,38.92,252980,53505,6,45241,9501,31148,83
2520,KINGS HIGHWAY,11229,145020.08,Multifamily Housing,40.73,244380,49120,6,47843,10047,32940,88
2525,KINGS HIGHWAY,11229,3782956.05,Hospital (General Medical and Surgical),27.59,179335,37929,6,32071,6735,22081,59
2626,KINGS HIGHWAY,11229,666876.3,Multifamily Housing,41.44,248640,49977,6,47663,10009,32816,88
2702,KINGS HIGHWAY,11229,1178194.42,Multifamily Housing,82.75,475813,119637,7,97201,20412,66924,179
2705,KINGS HIGHWAY,11229,914719.97,Multifamily Housing,48.14,288840,58057,6,55369,11628,38122,102
2807,KINGS HIGHWAY,11229,656933.45,Multifamily Housing,32.38,210470,44514,7,36846,7738,25369,68
2251,KNAPP STREET,11229,2048777.85,Multifamily Housing,132.87,764003,216901,7,156074,32776,107458,287
3165,NOSTRAND AVENUE,11229,1362280.41,Multifamily Housing,73.88,443280,108657,7,85878,18034,59128,158
3178,NOSTRAND AVENUE,11229,978301.29,Multifamily Housing,62.95,377700,86524,6,73173,15366,50380,134
3202,NOSTRAND AVENUE,11229,1209235.51,Multifamily Housing,64.5,387000,89663,7,74975,15745,51621,138
3203,NOSTRAND AVENUE,11229,1013817.76,Multifamily Housing,66.22,397320,93146,7,76164,15994,52439,140
3280,NOSTRAND AVENUE,11229,2294659.41,Multifamily Housing,157.15,903613,264019,8,182672,38361,125770,336
3301,NOSTRAND AVENUE,11229,1994015.02,Multifamily Housing,153.19,880843,256335,7,183692,38575,126473,337
3395,NOSTRAND AVENUE,11229,974950.26,Multifamily Housing,64.33,385980,89318,6,75565,15869,52027,139
3505,NOSTRAND AVENUE,11229,944195.78,Office,102.04,586730,157071,7,117363,24646,80805,216
3595,NOSTRAND AVENUE,11229,264764.16,Multifamily Housing,269.79,1483845,459848,8,313605,65857,215919,576
3641,NOSTRAND AVENUE,11229,264764.16,Multifamily Housing,262.81,1445455,446891,8,302276,63478,208118,555
2200,OCEAN AVENUE,11229,1304739.76,Multifamily Housing,193.58,1113085,334716,8,220281,46259,151665,405
2234,OCEAN AVENUE,11229,1157669.38,Multifamily Housing,40.9,245400,49325,6,49044,10299,33767,90
2246,OCEAN AVENUE,11229,663525.27,Multifamily Housing,49.49,296940,59685,6,56316,11826,38774,103
2261,OCEAN AVENUE,11229,540948.25,Multifamily Housing,38.75,251875,53272,6,45043,9459,31012,83
2270,OCEAN AVENUE,11229,594652.86,Multifamily Housing,40.21,241260,48493,6,46740,9815,32181,86
2285,OCEAN AVENUE,11229,857069.09,Multifamily Housing,71.13,426780,103088,7,83552,17546,57526,153
2300,OCEAN AVENUE,11229,648666.11,Multifamily Housing,60.11,360660,80773,6,70608,14828,48614,130
2301,OCEAN AVENUE,11229,592448.24,Multifamily Housing,40.64,243840,49012,6,46246,9712,31840,85
2306,OCEAN AVENUE,11229,671439.87,Multifamily Housing,57.18,343080,74840,6,67166,14105,46244,123
2345,OCEAN AVENUE,11229,846156.21,Multifamily Housing,75.52,453120,111978,7,87785,18435,60440,161
2370,OCEAN AVENUE,11229,780634.82,Multifamily Housing,51.15,306900,62629,6,59457,12486,40936,109
2375,OCEAN AVENUE,11229,798933.19,Multifamily Housing,53.56,321360,67509,6,62258,13074,42865,114
2387,OCEAN AVENUE,11229,730611.94,Multifamily Housing,68.67,412020,98107,7,78982,16586,54380,145
2566,OCEAN AVENUE,11229,885795.32,Multifamily Housing,51.15,306900,62629,6,58205,12223,40075,107
2569,OCEAN AVENUE,11229,253994.57,Multifamily Housing,27.99,181935,38479,6,32536,6832,22401,60
2630,OCEAN AVENUE,11229,714121.36,Multifamily Housing,27.38,177970,37641,7,31157,6543,21451,57
2675,OCEAN AVENUE,11229,1036635.6,Multifamily Housing,66.56,399360,93834,7,77370,16248,53269,142
2678,OCEAN AVENUE,11229,591786.85,Multifamily Housing,95.33,548148,144050,7,114311,24005,78704,210
2686,OCEAN AVENUE,11229,612091.42,Multifamily Housing,54.42,326520,69251,6,63924,13424,44012,117
2765,OCEAN AVENUE,11229,646527.63,Multifamily Housing,49.86,299160,60131,6,59178,12427,40744,109
2709A,OCEAN AVENUE,11229,817231.56,Multifamily Housing,55.03,330180,70486,6,64640,13574,44505,119
2781A,OCEAN AVENUE,11229,788240.77,Multifamily Housing,30.31,197015,41669,7,33378,7009,22981,61
2241,PLUMB 1 STREET,11229,1315740.83,Multifamily Housing,78.96,473760,118944,7,89851,18869,61863,165
1718,QUENTIN ROAD,11229,717494.43,Multifamily Housing,42.88,257280,51713,6,49844,10467,34318,92
1811,QUENTIN ROAD,11229,725431.07,Multifamily Housing,51.24,307440,62811,6,60189,12640,41440,111
1925,QUENTIN ROAD,11229,148282.92,Multifamily Housing,29.02,188630,39895,7,33023,6935,22736,61
2000,QUENTIN ROAD,11229,629816.59,Multifamily Housing,39.01,253565,53629,6,45345,9523,31221,83
1075,SHEEPSHEAD BAY ROAD,11229,1267790.28,Multifamily Housing,96.1,552575,145544,7,115235,24199,79340,212
612,ARGYLE ROAD,11230,843709.08,Multifamily Housing,55.2,331200,70830,6,64165,13475,44178,118
646,ARGYLE ROAD,11230,844127.95,Multifamily Housing,66.56,399360,93834,7,77370,16248,53269,142
800,AVENUE H,11230,770780.16,Multifamily Housing,54.51,327060,69433,6,64030,13446,44085,118
900,AVENUE H,11230,824418.63,Multifamily Housing,52.36,314160,65079,6,60863,12781,41905,112
901,AVENUE H,11230,1003125.34,Multifamily Housing,68.2,409200,97155,7,80110,16823,55156,147
1002,AVENUE H,11230,721859.58,Multifamily Housing,49.17,295020,59299,6,57757,12129,39766,106
1601,AVENUE I,11230,1181538.1,Multifamily Housing,122.02,701615,195845,7,143330,30099,98683,263
1602,AVENUE I,11230,1363294.54,Multifamily Housing,110.39,634743,173276,7,131019,27514,90207,241
1013,AVENUE J,11230,1688983.44,Multifamily Housing,86.55,497663,127011,7,103783,21794,71455,191
1014,AVENUE J,11230,1033990.06,Multifamily Housing,33.39,217035,45903,7,38404,8065,26441,71
1102,AVENUE K,11230,591169.56,Multifamily Housing,51.06,306360,62447,6,58728,12333,40434,108
1201,AVENUE K,11230,679596.97,Multifamily Housing,52.53,315180,65423,6,61061,12823,42041,112
1402,AVENUE K,11230,975060.49,Multifamily Housing,58.13,348780,76763,6,67571,14190,46523,124
1417,AVENUE K,11230,256904.67,Multifamily Housing,63.64,381840,87921,6,74754,15698,51469,137
1916,AVENUE K,11230,657043.68,Multifamily Housing,38.92,252980,53505,6,45241,9501,31148,83
1921,AVENUE K,11230,132453.73,Multifamily Housing,34.01,221065,46755,6,39950,8389,27505,73
1122,AVENUE N,11230,896972.76,Multifamily Housing,72.94,437640,106754,7,84786,17805,58375,156
1215,AVENUE N,11230,657859.39,Multifamily Housing,35.31,229515,48542,6,41044,8619,28259,75
1701,AVENUE N,11230,916748.22,Multifamily Housing,72.51,435060,105883,7,85173,17886,58642,156
1801,AVENUE N,11230,627567.88,Multifamily Housing,46.07,276420,55560,6,53552,11246,36871,98
1810,AVENUE N,11230,493570.91,Multifamily Housing,42.97,257820,51822,6,50474,10600,34752,93
1814,AVENUE N,11230,519607.51,Multifamily Housing,42.97,257820,51822,6,51000,10710,35114,94
1901,AVENUE N,11230,1202445.27,Multifamily Housing,44.86,269160,54101,6,52694,11066,36280,97
1219,AVENUE O,11230,1033152.3,Multifamily Housing,58.04,348240,76581,6,68176,14317,46940,125
1415,AVENUE O,11230,713856.8,Multifamily Housing,52.44,314640,65241,6,61598,12936,42411,113
931,CONEY ISLAND AVENUE,11230,340878.75,Multifamily Housing,68.98,413880,98735,6,83559,17547,57531,154
1102,CONEY ISLAND AVENUE,11230,205647.2,Office,46.67,280020,56284,6,56534,11872,38924,104
759,EAST 10 STREET,11230,666854.25,Multifamily Housing,38.58,250770,53038,7,44374,9318,30551,82
820,EAST 10 STREET,11230,642427.03,Multifamily Housing,47.71,286260,57538,6,56042,11769,38585,103
829,EAST 10 STREET,11230,672520.13,Multifamily Housing,47.45,284700,57225,6,55737,11705,38375,102
919,EAST 10 STREET,11230,2840744.43,K-12 School,69.23,415380,99241,7,81320,17077,55989,149
960,EAST 12 STREET,11230,617669.12,Multifamily Housing,27.56,179140,37888,7,31699,6657,21825,58
1280,EAST 12 STREET,11230,780524.59,Multifamily Housing,43.31,259860,52232,6,49814,10461,34297,92
1061,EAST 13 STREET,11230,570424.06,Multifamily Housing,45.73,274380,55150,6,54276,11398,37369,100
1249,EAST 13 STREET,11230,1137034.12,Multifamily Housing,44.95,269700,54210,6,52800,11088,36353,97
1256,EAST 13 STREET,11230,499479.3,Multifamily Housing,36.77,239005,50550,6,43641,9165,30047,80
1550,EAST 13 STREET,11230,694434.08,Multifamily Housing,40.56,243360,48915,6,46651,9797,32119,86
1561,EAST 13 STREET,11230,466696.56,Multifamily Housing,50.55,303300,61414,6,59378,12469,40882,109
1580,EAST 13 STREET,11230,844546.83,Multifamily Housing,58.56,351360,77634,6,68787,14445,47360,126
815,EAST 14 STREET,11230,606381.45,Multifamily Housing,43.57,261420,52545,6,49580,10412,34136,91
918,EAST 14 STREET,11230,929005.93,Multifamily Housing,36.34,236210,49958,6,42686,8964,29390,78
925,EAST 14 STREET,11230,902506.36,Multifamily Housing,75.66,453960,112262,7,89799,18858,61827,165
1262,EAST 14 STREET,11230,919570.14,Other,195.84,1126080,339102,8,230042,48309,158385,423
1440,EAST 14 STREET,11230,706515.41,Multifamily Housing,43.66,261960,52654,6,51819,10882,35678,95
1565,EAST 14 STREET,11230,658917.61,Multifamily Housing,41.76,250560,50363,6,48031,10087,33070,88
1570,EAST 14 STREET,11230,732816.56,Multifamily Housing,43.31,259860,52232,6,49814,10461,34297,92
1585,EAST 14 STREET,11230,549612.42,Multifamily Housing,38.58,250770,53038,6,44846,9418,30876,82
